Bulan;Vendor;Jenis Kendaraan;Type;Nopol;Sparepart;Jasa;PPN;Total Biaya;Keterangan;Biaya Sebelum PPN;PPN Rate;Sparepart %;Jasa %
Februari;PT. ASTRA INTERNATIONAL ISUZU CABANG KOMBES DURYAT;Mini bus;TBR541;L 1451 AP;2907512;2024363;542506;5474381;Rusak sedang;4931875;0,11;0,531112467;0,369788475
Februari;PT. ASTRA INTERNATIONAL ISUZU CABANG KOMBES DURYAT;Pick Up;TBR54;L 8851 CP;696234;723300;156149;1575683;Tune Up;1419534;0,11;0,44186172;0,459039033
Februari;PT. ASTRA INTERNATIONAL ISUZU CABANG KOMBES DURYAT;Mini bus;TBR541;L 1703 FP;1171693;957122;234170;2362985;Tune Up;2128815;0,11;0,495852915;0,405047853
Februari;PT. ASTRA INTERNATIONAL ISUZU CABANG KOMBES DURYAT;Mini bus;TBR541;L 1874 BP;1189890;818966;220974;2229830;Tune Up;2008856;0,11;0,533623639;0,367277326
Februari;PT. ASTRA INTERNATIONAL ISUZU CABANG KOMBES DURYAT;Pick Up;TBR54;L 9355 AP;11232755;5367336;1826010;18426101;Rusak Berat;16600091;0,11;0,609611062;0,291289839
Februari;PT. ASTRA INTERNATIONAL ISUZU CABANG KOMBES DURYAT;Mini bus;TBR541;L 1548 NP;2634510;1775714;485125;4895349;Rusak sedang;4410224;0,11;0,53816592;0,362734914
Februari;PT. ASTRA INTERNATIONAL ISUZU CABANG KOMBES DURYAT;Mini bus;TBR541;L 1578 FP;4253100;1992356;687000;6932456;Rusak sedang;6245456;0,11;0,613505517;0,287395405
Februari;PT. ASTRA INTERNATIONAL ISUZU CABANG KOMBES DURYAT;Mini bus;TBR541;L 1453 FP;4465113;2089755;721035;7275903;Rusak sedang;6554868;0,11;0,613685064;0,287215896
Februari;PT. ASTRA INTERNATIONAL ISUZU CABANG KOMBES DURYAT;Mini bus;TBR541;L 1451 AP;2907512;2024363;542506;5474381;Rusak sedang;4931875;0,11;0,531112467;0,369788475
Februari;PT. ASTRA INTERNATIONAL ISUZU CABANG KOMBES DURYAT;Mini Bus;TBR541;L 1920 BP;871894;723299;175471;1770664;Tune Up;1595193;0,11;0,492410757;0,408490261
Februari;PT. ASTRA INTERNATIONAL ISUZU CABANG KOMBES DURYAT;Mini Bus;TBR541;L 1895 BP;1019259;957122;217402;2193783;Tune Up;1976381;0,11;0,464612498;0,436288366
Februari;PT. ASTRA INTERNATIONAL ISUZU CABANG KOMBES DURYAT;Pick Up;Nseries77;L 9392 AP;4378019;1719080;670681;6767780;Rusak sedang;6097099;0,11;0,646891447;0,254009439
Februari;PT. ASTRA INTERNATIONAL ISUZU CABANG KOMBES DURYAT;Mini bus;TBR541;L 1820 FP;1165746;957122;233515;2356383;Tune Up;2122868;0,11;0,494718388;0,406182696
Februari;PT. ASTRA INTERNATIONAL ISUZU CABANG KOMBES DURYAT;Pick Up;TBR54;L 9357 AP;3968469;1346333;584628;5899430;Rusak sedang;5314802;0,11;0,672686853;0,228214082
Februari;PT. ASTRA INTERNATIONAL ISUZU CABANG KOMBES DURYAT;Mini Truck;Nseries77;L 9219  NP;4281283;2462722;741841;7485846;Rusak sedang;6744005;0,11;0,571917055;0,328983792
Februari;PT. ASTRA INTERNATIONAL ISUZU CABANG KOMBES DURYAT;Mini Truck;Nseries77;L 9220 NP;2010002;962504;326976;3299482;Rusak Ringan;2972506;0,11;0,609187139;0,291713669
